Community_Name,COMM_CODE,Year,Avg_Resident_Count,Total_Crime_Count,Sectors,Distinct_Longitudes,Distinct_Latitudes,crime_rate,ln_crime_rate,Break_Enter_Commercial_num,Break_Enter_Dwelling_num,Break_Enter_Other_num,Assault_Nondomestic_num,Commercial_Robbery_num,Street_Robbery_num,Theft_FROM_Vehicle_num,Theft_OF_Vehicle_num,Violence_Other_Non_domestic_num,SHORTEST_DISTANCE_TO_LRT_METERS,SHORTEST_DISTANCE_TO_POLICE_METERS,age_0_4,age_15_19,age_20_24,age_25_34,age_35_44,age_45_54,age_5_14,age_55_64,age_65_74,age_75_plus,age_0_4_percentage_num,age_15_19_percentage_num,age_20_24_percentage_num,age_25_34_percentage_num,age_35_44_percentage_num,age_45_54_percentage_num,age_5_14_percentage_num,age_55_64_percentage_num,age_65_74_percentage_num,age_75_plus_percentage_num,total_people,total_males,total_females,total_other,male_percentage_num,female_percentage_num,other_percentage_num,Residential_Improvement_Project,Demolition,Single_Construction_Permit,Commercial_Multi_Family_Project,Environmental_Restoration_Permit,TotalPermits,calgary_cer_unemployment_rate_num,alberta_unemployment_rate_num,canada_unemployment_rate_num,calgary_cer_total_employment_000_persons_num,calgary_cer_total_employment_month_over_month_change_000_persons,calgary_cer_total_employment_year_over_year_change_000_persons,calgary_cma_average_hourly_wage_rate_num,city_of_calgary_building_permits_residential_value_num,city_of_calgary_building_permits_non_residential_value_num,calgary_city_total_housing_starts_units_num,calgary_cer_retail_sales_billions_num,calgary_cma_total_housing_starts_units,calgary_cma_inflation_rate_change,CLASS_CODE,COMM_NAME,median
MANCHESTER,MAN,2022,1025,127,CENTRE,-114.066653782422,51.0062426754419,12390.243902439,9.42466465985631,.1509,.0377,0,.1887,.0566,.0377,.2264,.1698,.1321,1050.20373535156,1024.3544921875,67,26,97,293,196,121,58,87,50,30,6.54,2.54,9.46,28.59,19.12,11.8,5.66,8.49,4.88,2.93,1025,605,420,0,59.02,40.98,0,0,0,0,14,0,14,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MANCHESTER,195000
MCKENZIE LAKE,MCK,2022,13406,103,SOUTHEAST,-113.988187183778,50.9148663835608,768.312695807847,6.64419680628196,.0784,.1961,0,.1373,0,0,.2157,.1765,.1373,5796.10302734375,5074.607421875,613,1075,905,1314,1767,2299,1805,2284,987,343,4.58,8.03,6.76,9.81,13.19,17.17,13.48,17.05,7.37,2.56,13392,6735,6628,29,50.29,49.49,.22,68,0,0,5,0,73,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MCKENZIE LAKE""",490000
MCKENZIE TOWNE,MCT,2022,18283,204,SOUTHEAST,-113.961353010496,50.9171487613265,1115.79062517092,7.01731851348594,.1176,.0588,0,.1471,.0294,.0294,.1618,.1765,.1324,7682.39892578125,6961.3857421875,1330,889,759,3050,3753,2473,2778,1671,1033,536,7.28,4.87,4.15,16.69,20.54,13.53,15.2,9.15,5.65,2.93,18272,8995,9200,77,49.23,50.35,.42,97,0,0,18,0,115,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MCKENZIE TOWNE""",322000
MEADOWLARK PARK,MEA,2022,644,142,CENTRE,-114.077351670717,50.9978578439503,22049.6894409938,10.0010537964671,.1404,.0351,0,.1754,.0877,.0877,.2105,.1228,.0877,816.19140625,375.428405761718,35,22,12,84,109,111,64,96,68,37,5.49,3.45,1.88,13.17,17.08,17.4,10.03,15.05,10.66,5.8,638,323,315,0,50.63,49.37,0,7,1,2,36,0,46,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MEADOWLARK PARK""",574750
MIDNAPORE,MID,2022,7270,120,SOUTH,-114.057603951459,50.9155935531793,1650.61898211829,7.40890563722471,.1833,.1,0,.1333,0,.0167,.2,.1333,.15,1104.30505371093,833.251647949218,349,349,321,891,938,766,790,1126,1029,696,4.81,4.81,4.42,12.28,12.93,10.56,10.89,15.52,14.18,9.59,7255,3459,3796,0,47.68,52.32,0,38,0,0,21,0,59,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MIDNAPORE,392500
MISSION,MIS,2022,4598,132,CENTRE,-114.068082590358,51.0331577586192,2870.81339712919,7.96235068223347,.1887,.0189,0,.1698,.0377,.0566,.2264,.1321,.1321,529.65576171875,1924.6474609375,68,25,281,1829,900,430,58,366,354,283,1.48,.54,6.12,39.81,19.59,9.36,1.26,7.97,7.71,6.16,4594,2202,2273,119,47.93,49.48,2.59,0,1,2,18,0,21,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MISSION,188500
MILLRISE,MLR,2022,6900,87,SOUTH,-114.084903663845,50.9170452921714,1260.86956521739,7.13955689303946,.1702,.1064,0,.1064,.0213,.0213,.234,.1702,.1277,1073.380859375,2121.65161132812,408,354,367,878,1021,1027,817,1012,615,388,5.92,5.14,5.33,12.75,14.83,14.91,11.86,14.69,8.93,5.63,6887,3303,3584,0,47.96,52.04,0,22,0,0,4,0,26,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MILLRISE,346500
MONTGOMERY,MON,2022,4515,267,NORTHWEST,-114.162248213523,51.0710761430668,5913.62126245847,8.68501365751939,.1449,.0725,0,.1449,.029,0,.1739,.1594,.1014,2770.51782226562,3741.95825195312,287,169,317,1003,786,530,386,523,285,221,6.37,3.75,7.03,22.25,17.44,11.76,8.56,11.6,6.32,4.9,4507,2216,2291,0,49.17,50.83,0,47,21,31,17,0,116,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MONTGOMERY,445000
MOUNT PLEASANT,MOP,2022,5889,266,CENTRE,-114.076029984471,51.0742379084236,4516.89590762438,8.41558029080736,.1594,.087,0,.1304,0,0,.1739,.1594,.1304,1601.45947265625,2325.55737304687,437,212,282,980,1285,838,637,711,328,170,7.43,3.61,4.8,16.67,21.85,14.25,10.83,12.09,5.58,2.89,5880,3022,2839,19,51.39,48.28,.32,74,24,40,7,0,145,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MOUNT PLEASANT""",589750
MONTEREY PARK,MOR,2022,10372,138,NORTHEAST,-113.926851043817,51.0814543900536,1330.50520632472,7.19331400346888,.1228,.1053,0,.1228,.0175,.0526,.2105,.193,.0702,3865.30590820312,3814.74731445312,528,675,750,1206,1448,1398,1210,1590,1013,533,5.1,6.52,7.25,11.65,13.99,13.51,11.69,15.36,9.79,5.15,10351,5177,5174,0,50.01,49.99,0,22,1,1,4,0,28,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MONTEREY PARK""",391000
MARLBOROUGH PARK,MPK,2022,8523,224,NORTHEAST,-113.946717083029,51.0596884953332,2628.18256482459,7.87404784630297,.0704,.0986,0,.1549,.0423,.0704,.169,.169,.0845,2450.39013671875,2882.63842773437,553,465,512,1107,1424,1153,1120,1117,706,349,6.5,5.47,6.02,13.01,16.74,13.56,13.17,13.13,8.3,4.1,8506,4387,4113,6,51.58,48.35,.07,30,0,0,6,0,36,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MARLBOROUGH PARK""",349500
MAPLE RIDGE,MPL,2022,1916,17,SOUTH,-114.0346890274,50.9576375829999,887.265135699374,6.78814385049564,.0714,0,0,.0714,0,0,.5714,.0714,0,2814.4072265625,5160.57373046875,76,93,74,182,245,278,181,348,213,222,3.97,4.86,3.87,9.52,12.81,14.54,9.47,18.2,11.14,11.61,1912,955,957,0,49.95,50.05,0,23,0,0,1,0,24,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""MAPLE RIDGE""",528000
MARLBOROUGH,MRL,2022,9162,442,NORTHEAST,-113.969987688408,51.0595422811792,4824.27417594412,8.48141557260124,.1047,.0814,0,.1395,.0581,.093,.1395,.1395,.1163,829.433410644531,1282.85278320312,610,432,532,1387,1543,1194,1106,1026,806,505,6.67,4.73,5.82,15.17,16.88,13.06,12.1,11.22,8.82,5.52,9141,4806,4335,0,52.58,47.42,0,27,0,0,11,0,38,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MARLBOROUGH,357000
MARTINDALE,MRT,2022,14245,262,NORTHEAST,-113.958387117131,51.1179137259421,1839.24183924184,7.51710872179932,.0526,.0921,0,.1579,.0263,.0789,.1579,.1579,.1447,664.456359863281,1212.28857421875,862,862,1011,2189,2798,1985,2108,1438,793,193,6.05,6.05,7.1,15.37,19.65,13.94,14.8,10.1,5.57,1.36,14239,7479,6721,39,52.52,47.2,.27,98,1,0,3,0,102,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,MARTINDALE,351000
NEW BRIGHTON,NEB,2022,13103,92,SOUTHEAST,-113.945239686944,50.9220660690647,702.129283370221,6.55411755141468,.0455,.1591,0,.1818,0,0,.2273,.1591,.1591,8864.1923828125,8181.37109375,1290,620,511,2588,2997,1495,2405,745,345,94,9.85,4.74,3.9,19.77,22.9,11.42,18.37,5.69,2.64,.72,13090,6592,6491,7,50.36,49.59,.05,80,0,0,1,0,81,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""NEW BRIGHTON""",447500
NORTH GLENMORE PARK,NGM,2022,2391,67,WEST,-114.112256075446,51.001428372154,2802.1748222501,7.93815111690287,.1842,.0526,0,.1316,.0263,.0263,.2105,.1842,.0526,3290.1591796875,2847.74194335937,143,130,124,289,357,318,270,346,208,191,6.02,5.47,5.22,12.16,15.03,13.38,11.36,14.56,8.75,8.04,2376,1205,1171,0,50.72,49.28,0,39,12,11,6,0,68,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""NORTH GLENMORE PARK""",621500
NORTH HAVEN UPPER,NHU,2022,599,7,NORTH,-114.085354303554,51.1044017908706,1168.6143572621,7.06357401591009,0,0,0,0,0,0,.4286,.2857,.1429,3596.265625,1393.36450195312,26,27,27,65,67,74,57,134,65,53,4.37,4.54,4.54,10.92,11.26,12.44,9.58,22.52,10.92,8.91,595,309,286,0,51.93,48.07,0,7,0,0,0,0,7,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""NORTH HAVEN UPPER""",473500
NORTH HAVEN,NHV,2022,2359,43,NORTH,-114.089420575114,51.0959415515594,1822.80627384485,7.50813250125612,.0968,.0323,0,.1613,0,0,.2903,.2581,.0645,3088.384765625,766.485168457031,129,92,115,333,308,262,290,341,231,253,5.48,3.91,4.89,14.15,13.08,11.13,12.32,14.49,9.81,10.75,2354,1173,1181,0,49.83,50.17,0,26,0,0,0,0,26,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""NORTH HAVEN""",450500
NOLAN HILL,NOL,2022,7505,61,NORTH,-114.166317203393,51.1752936929649,812.791472351765,6.70047458507598,.2286,.0571,0,.0286,0,0,.3143,.2,.1714,6593.98681640625,10471.8935546875,772,456,316,1555,1550,921,1232,416,212,48,10.32,6.1,4.23,20.79,20.73,12.32,16.47,5.56,2.83,.64,7478,3728,3750,0,49.85,50.15,0,90,0,0,25,0,115,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""NOLAN HILL""",533500
OAKRIDGE,OAK,2022,5690,72,SOUTH,-114.129613757096,50.9696627989567,1265.37785588752,7.14312605686591,.2381,.0714,0,.1429,.0476,.0238,.2143,.0952,.0476,3777.55297851562,5089.6015625,305,277,250,548,682,805,705,864,753,495,5.37,4.87,4.4,9.64,12,14.16,12.4,15.2,13.25,8.71,5684,2803,2881,0,49.31,50.69,0,37,0,0,13,0,50,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,OAKRIDGE,502500
OGDEN,OGD,2022,8576,220,SOUTHEAST,-114.012442271098,50.9918783379817,2565.29850746269,7.84983012801201,.1176,.0735,0,.1471,.0882,.0441,.1765,.1765,.1029,3861.4423828125,4304.75,472,350,430,1385,1375,1119,845,1364,786,430,5.52,4.09,5.03,16.19,16.07,13.08,9.88,15.94,9.19,5.03,8556,4591,3965,0,53.66,46.34,0,60,5,6,15,0,86,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,OGDEN,349500
PALLISER,PAL,2022,3672,41,SOUTH,-114.112158890387,50.9667670311117,1116.55773420479,7.01800577993416,.0357,0,0,.0357,0,0,.4286,.1786,.1429,2517.65698242187,4438.82080078125,177,144,183,398,529,415,408,400,445,564,4.83,3.93,5,10.87,14.44,11.33,11.14,10.92,12.15,15.4,3663,1702,1961,0,46.46,53.54,0,17,1,0,7,0,25,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,PALLISER,303000
PANORAMA HILLS,PAN,2022,25710,211,NORTH,-114.088063406263,51.1597110110755,820.692337611824,6.71014829818636,.0986,.1549,0,.1268,.0282,.0282,.169,.1549,.1408,8058.26318359375,6027.68798828125,1542,1808,1511,3021,5027,4024,4343,2442,1395,586,6,7.04,5.88,11.76,19.56,15.66,16.9,9.5,5.43,2.28,25699,12722,12758,219,49.5,49.64,.85,131,0,0,5,0,136,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""PANORAMA HILLS""",466000
PATTERSON,PAT,2022,4202,48,WEST,-114.1771423136,51.0639398763828,1142.313184198,7.04081059447317,.125,.125,0,.0938,.0625,0,.3125,.125,.125,2897.75170898437,3387.68627929687,222,169,178,464,653,546,411,670,554,327,5.29,4.03,4.24,11.06,15.57,13.02,9.8,15.98,13.21,7.8,4194,1978,2216,0,47.16,52.84,0,12,0,2,4,0,18,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,PATTERSON,328000
PINE CREEK,PCK,2022,14,8,SOUTH,-114.067877720531,50.856269361589,57142.8571428571,10.9533096770348,.1429,0,0,.1429,0,0,.4286,.1429,.1429,4762.86279296875,5648.3154296875,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , ,0,0,0,0, , , ,97,1,266,3,0,367,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""PINE CREEK""",353500
PENBROOKE MEADOWS,PEN,2022,8554,228,EAST,-113.947687206113,51.0458532876399,2665.41968669628,7.88811680513782,.0769,.1231,0,.1538,0,.0308,.1846,.1846,.1077,2759.43872070312,3356.74145507812,588,427,460,1192,1504,1154,1134,1092,633,350,6.89,5,5.39,13.97,17.62,13.52,13.29,12.8,7.42,4.1,8534,4486,4042,6,52.57,47.36,.07,32,0,0,4,0,36,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""PENBROOKE MEADOWS""",305000
PINERIDGE,PIN,2022,10022,374,NORTHEAST,-113.946764955772,51.0742597576314,3731.7900618639,8.22464330686509,.1279,.1047,0,.1395,.0465,.0698,.1395,.1395,.1163,2449.28662109375,3144.90185546875,684,530,574,1382,1530,1211,1375,1286,944,488,6.84,5.3,5.74,13.81,15.29,12.11,13.74,12.85,9.44,4.88,10004,5024,4973,7,50.22,49.71,.07,30,1,0,5,0,36,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,PINERIDGE,328500
PARKDALE,PKD,2022,2566,50,CENTRE,-114.135333256893,51.0599475506456,1948.5580670304,7.57484492522279,.1471,.0882,0,.0882,0,0,.2647,.1471,.0882,2011.68957519531,2597.32153320312,161,56,114,450,422,273,203,421,254,203,6.3,2.19,4.46,17.6,16.5,10.68,7.94,16.46,9.93,7.94,2557,1278,1279,0,49.98,50.02,0,16,11,10,3,0,40,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,PARKDALE,612000
PARKHILL,PKH,2022,1691,89,CENTRE,-114.065534524712,51.0181922901508,5263.15789473684,8.56848648580379,.2353,.1176,0,.1176,.0196,.0196,.2353,.098,.0392,298.737701416015,2323.7705078125,84,78,110,389,262,248,120,206,133,57,4.98,4.62,6.52,23.06,15.53,14.7,7.11,12.21,7.88,3.38,1687,846,841,0,50.15,49.85,0,8,5,4,2,0,19,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""PARKHILL/STANLEY PARK""",551000
PARKLAND,PKL,2022,3660,15,SOUTH,-114.028543356888,50.9212004010918,409.83606557377,6.01575723967703,0,.3636,0,.0909,0,0,.2727,.0909,.1818,2927.96337890625,2701.90161132812,134,212,160,194,433,540,453,610,605,308,3.67,5.81,4.38,5.32,11.87,14.8,12.41,16.72,16.58,8.44,3649,1819,1830,0,49.85,50.15,0,33,0,0,2,0,35,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,PARKLAND,604500
POINT MCKAY,POI,2022,1343,17,CENTRE,-114.146148682183,51.0595411660325,1265.82278481013,7.14347761250321,.1333,.2667,0,.0667,0,0,.4667,0,.0667,2257.1982421875,2411.00463867187,46,18,42,231,178,148,47,258,228,144,3.43,1.34,3.13,17.24,13.28,11.04,3.51,19.25,17.01,10.75,1340,617,723,0,46.04,53.96,0,7,0,0,2,0,9,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""POINT MCKAY""",394500
PUMP HILL,PUM,2022,1640,19,SOUTH,-114.10078728035,50.9668277013785,1158.53658536585,7.05491292331843,.1176,.2353,0,.0588,0,0,.1176,.1176,.3529,1735.8212890625,3976.74682617187,42,69,55,85,117,185,169,205,345,366,2.56,4.21,3.36,5.19,7.14,11.29,10.32,12.52,21.06,22.34,1638,747,891,0,45.6,54.4,0,15,0,0,1,0,16,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""PUMP HILL""",845500
QUEENSLAND,QLD,2022,4743,48,SOUTH,-114.022571706061,50.9382241204127,1012.01771030993,6.91970135000054,.0313,.0625,0,.2188,.0313,0,.2813,.1563,.1563,3290.3740234375,4354.19384765625,254,237,231,763,735,614,517,719,423,231,5.38,5.02,4.89,16.15,15.56,13,10.94,15.22,8.95,4.89,4724,2401,2323,0,50.83,49.17,0,22,0,0,1,0,23,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,QUEENSLAND,373000
QUEENS PARK VILLAGE,QPK,2022,455,9,CENTRE,-114.077606750038,51.0851444582479,1978.02197802198,7.5898526233555,0,.1111,0,.1111,0,0,.3333,.3333,.1111,2628.64404296875,1417.36254882812,49,23,54,119,67,41,51,34,7,0,11.01,5.17,12.13,26.74,15.06,9.21,11.46,7.64,1.57,0,445,218,227,0,48.99,51.01,0, , , , , , ,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""QUEENS PARK VILLAGE""",3655000
RAMSAY,RAM,2022,2158,80,CENTRE,-114.042532290792,51.0364120636758,3707.13623725672,8.21801495382603,.1,.05,0,.225,0,0,.225,.2,.025,1051.62573242187,690.7490234375,142,73,70,468,464,316,170,256,136,49,6.62,3.4,3.26,21.83,21.64,14.74,7.93,11.94,6.34,2.29,2144,1123,1021,0,52.38,47.62,0,39,8,13,5,0,65,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,RAMSAY,509000
RANCHLANDS,RAN,2022,7607,97,NORTHWEST,-114.183646981345,51.1191790823361,1275.14131720783,7.15081228847631,.0851,.0851,0,.1702,0,.0213,.2553,.1489,.1277,1641.81604003906,6899.0244140625,476,360,464,1334,1348,858,969,949,596,244,6.26,4.74,6.11,17.56,17.74,11.29,12.75,12.49,7.84,3.21,7598,3783,3815,0,49.79,50.21,0,23,0,0,1,0,24,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,RANCHLANDS,352000
ROSSCARROCK,RCK,2022,3625,166,WEST,-114.145485909296,51.0432878713752,4579.31034482759,8.429303686038,.1139,.0506,0,.1519,.0886,.1013,.1392,.1266,.1139,724.991638183593,710.264587402343,227,181,278,769,681,443,368,378,180,114,6.27,5,7.68,21.25,18.82,12.24,10.17,10.44,4.97,3.15,3619,1775,1844,0,49.05,50.95,0,33,7,18,6,0,64,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,ROSSCARROCK,518000
ROSEDALE,RDL,2022,1560,51,CENTRE,-114.078207134146,51.0626866632269,3269.23076923077,8.09230999745097,.037,.0741,0,.0741,0,0,.2963,.1481,.037,835.090454101562,3434.74951171875,65,105,62,142,213,220,200,288,187,67,4.2,6.78,4,9.17,13.75,14.2,12.91,18.59,12.07,4.33,1549,781,768,0,50.42,49.58,0,15,6,6,0,0,27,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,ROSEDALE,948500
RED CARPET,RED,2022,1594,31,EAST,-113.9389258246,51.0425806265798,1944.79297365119,7.57291081010521,.12,0,0,.2,.04,0,.36,.16,.12,3474.68237304687,4071.27978515625,94,32,58,210,203,271,89,317,200,115,5.92,2.01,3.65,13.22,12.78,17.05,5.6,19.95,12.59,7.24,1589,826,763,0,51.98,48.02,0,0,1,0,0,0,1,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""RED CARPET/MOUNTVIEW MOBILE PARK""",117500
RENFREW,REN,2022,6582,254,CENTRE,-114.039168993344,51.0596531576767,3859.00941962929,8.25816580248548,.169,.1127,0,.0986,0,0,.169,.1549,.1268,1181.78955078125,3229.345703125,415,189,278,1608,1446,867,591,706,313,160,6.31,2.88,4.23,24.46,22,13.19,8.99,10.74,4.76,2.43,6573,3235,3338,0,49.22,50.78,0,89,33,42,8,0,172,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,RENFREW,424750
RICHMOND,RIC,2022,4962,160,CENTRE,-114.118420289295,51.0297102948269,3224.50624748085,8.07853511595231,.1613,.0806,0,.1452,.0161,.0161,.1935,.1774,.0806,1408.83264160156,2489.89599609375,318,172,220,934,1099,677,497,556,328,145,6.43,3.48,4.45,18.88,22.22,13.69,10.05,11.24,6.63,2.93,4946,2525,2409,12,51.05,48.71,.24,70,17,28,11,0,126,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,RICHMOND,604000
RIDEAU PARK,RID,2022,594,10,CENTRE,-114.074161830747,51.0248757691379,1683.50168350168,7.42863123860163,.2,.1,0,0,0,0,.4,.2,0,1216.763671875,2549.4296875,26,23,19,53,67,79,49,103,130,44,4.38,3.88,3.2,8.94,11.3,13.32,8.26,17.37,21.92,7.42,593,288,305,0,48.57,51.43,0,1,0,0,2,0,3,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""RIDEAU PARK""",337250
RIVERBEND,RIV,2022,9244,128,SOUTHEAST,-114.018430291898,50.9760188590708,1384.68195586326,7.23322575749557,.1379,.1034,0,.1379,.0345,.0345,.1897,.1897,.1034,3915.53149414062,4455.21728515625,444,533,595,1153,1273,1407,814,1855,834,325,4.81,5.77,6.44,12.49,13.79,15.24,8.82,20.09,9.03,3.52,9233,4657,4576,0,50.44,49.56,0,47,1,0,5,0,53,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,RIVERBEND,418000
ROSEMONT,RMT,2022,1254,29,CENTRE,-114.090033075552,51.0783941975216,2312.59968102073,7.74612757376384,.1579,.0526,0,.1053,0,0,.4211,.1053,.0526,1609.56823730468,1614.64697265625,41,27,82,251,185,158,150,180,90,87,3.28,2.16,6.55,20.06,14.79,12.63,11.99,14.39,7.19,6.95,1251,628,623,0,50.2,49.8,0,18,3,4,7,0,32,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,ROSEMONT,587500
ROCKY RIDGE,ROC,2022,8398,63,NORTHWEST,-114.245907918015,51.1440764789595,750.178613955704,6.62031133011762,.1875,.1875,0,.0625,0,0,.3438,.125,.0625,1519.86694335937,12167.251953125,408,560,433,961,1341,1371,1186,943,670,511,4.87,6.68,5.16,11.46,15.99,16.35,14.15,11.25,7.99,6.09,8384,4072,4312,0,48.57,51.43,0,43,0,24,4,0,71,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""ROCKY RIDGE""",397500
ROXBORO,ROX,2022,422,6,CENTRE,-114.067644802756,51.0261958523158,1421.8009478673,7.25967962016227,0,0,0,0,0,0,.6,0,0,881.329223632812,2070.482421875,25,27,20,20,56,61,62,82,43,26,5.92,6.4,4.74,4.74,13.27,14.45,14.69,19.43,10.19,6.16,422,226,196,0,53.55,46.45,0,7,2,1,0,0,10,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,ROXBORO,1200000
ROYAL OAK,ROY,2022,11706,86,NORTHWEST,-114.219761873878,51.1426607309129,734.66598325645,6.59941595137257,.0714,.119,0,.119,.0238,0,.2619,.1429,.1667,1430.98498535156,10388.0009765625,644,768,614,1329,2044,1988,1987,1302,749,263,5.51,6.57,5.25,11.37,17.49,17.01,17,11.14,6.41,2.25,11688,5698,5990,0,48.75,51.25,0,47,0,10,5,0,62,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,"""ROYAL OAK""",462500
REDSTONE,RSN,2022,5848,77,NORTHEAST,-113.957502827169,51.1704461682524,1316.68946648427,7.1828758853943,.0541,.1081,0,.1351,0,0,.2703,.2703,.1351,5016.90673828125,5193.21923828125,511,367,272,1098,1268,543,861,448,409,47,8.77,6.3,4.67,18.85,21.77,9.32,14.78,7.69,7.02,.81,5824,2941,2883,0,50.5,49.5,0,189,0,39,20,0,248,.057,.055,.053,939.55,3.7,60.05,35.7,327187836.88,123775706.425,1345.5,3.47712711382858,1592,.0721,1,REDSTONE,437000
